City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,tabas,56.9244,33.5959,293.27,22,5,1.03,IR,1696902214
365,anna regina,-58.5077,7.2644,300.6,76,0,4.58,GY,1696902214
366,mosfellsbaer,-21.7,64.1667,277.88,87,75,12.35,IS,1696902215
367,komsomolsk-on-amur,137.0152,50.552,283.6,53,0,1.22,RU,1696902216
368,morondava,44.2833,-20.2833,297.51,68,42,1.0,MG,1696902216
369,kendari,122.4989,-3.945,304.18,51,100,1.57,ID,1696901994
370,boa vista,-60.6733,2.8197,304.14,51,0,4.63,BR,1696902057
371,portland,-122.6762,45.5234,290.19,86,100,4.12,US,1696902218
372,along,94.7667,28.1667,296.05,86,69,0.25,IN,1696902198
373,smithers,-127.1743,54.7804,286.33,62,40,3.09,CA,1696902221
374,sal rei,-22.9167,16.1833,300.63,74,51,2.27,CV,1696902222
375,swift current,-107.8014,50.2834,289.6,44,0,5.66,CA,1696902222
376,mahajanga,46.3167,-15.7167,296.16,94,20,1.03,MG,1696902223
377,galesong,119.3661,-5.3166,305.16,52,22,0.74,ID,1696902008
378,grand rapids,-85.6681,42.9634,284.12,70,75,2.57,US,1696902135
379,borisoglebskiy,39.1508,57.2586,274.95,93,100,4.8,RU,1696902225
380,ramadi,43.3058,33.4226,301.14,26,82,2.59,IQ,1696902225
381,kavaratti,72.642,10.5669,300.73,64,71,1.24,IN,1696902226
382,barah,30.3667,13.7,303.99,31,69,3.68,SD,1696902227
383,paranhos,-55.4311,-23.8928,290.5,75,3,2.29,BR,1696902228
384,novyy urgal,132.5642,51.0736,280.37,51,12,0.86,RU,1696902228
385,padangsidempuan,99.2667,1.3667,299.17,87,93,0.64,ID,1696902169
386,cheremushki,91.3944,52.8356,284.98,71,44,1.47,RU,1696902230
387,bull savanna,-77.5902,17.8868,299.66,83,97,3.74,JM,1696902230
388,cova figueira,-24.2934,14.8905,298.32,81,100,2.45,CV,1696902069
389,majene,118.9707,-3.5403,303.09,58,41,5.99,ID,1696902232
390,meulaboh,96.1285,4.1363,299.96,83,90,0.94,ID,1696902165
391,miranda,-76.2281,3.2499,294.22,84,60,2.68,CO,1696901945
392,cacador,-51.015,-26.7753,286.11,99,2,1.5,BR,1696902234
393,carutapera,-46.02,-1.195,299.49,79,3,3.67,BR,1696902234
394,fendou,124.8667,46.65,287.23,39,1,1.05,CN,1696902235
395,buturlinovka,40.6092,50.8239,274.88,73,80,5.03,RU,1696902235
396,morehead city,-76.726,34.7229,293.72,65,0,5.66,US,1696902236
397,enriquillo,-71.2333,17.9,300.36,87,31,2.87,DO,1696902237
398,xinyu,114.9334,27.8043,291.4,84,100,1.03,CN,1696902043
399,lodwar,35.5973,3.1191,303.19,42,78,7.55,KE,1696902216
400,katsuura,140.3,35.1333,295.16,83,85,2.8,JP,1696902173
401,williston,-103.618,48.147,286.38,65,7,0.45,US,1696902239
402,kerikeri,173.9474,-35.2268,291.43,68,38,1.34,NZ,1696902240
403,tabou,-7.3528,4.423,297.89,91,100,2.0,CI,1696902241
404,ghormach,63.7826,35.7306,291.11,14,0,0.67,AF,1696902242
405,kharp,65.8081,66.8014,278.02,91,100,1.89,RU,1696902242
406,ola,151.2833,59.5833,275.6,91,100,6.52,RU,1696902243
407,sumbawa besar,117.4333,-8.5,307.48,34,23,3.88,ID,1696902057
408,nanzhang chengguanzhen,111.8275,31.7839,292.95,75,100,1.22,CN,1696902244
409,knyaze-volkonskoye,135.4567,48.4642,283.87,62,9,2.62,RU,1696902245
410,nantucket,-70.0995,41.2835,289.18,54,20,6.69,US,1696902246
411,heroica guaymas,-110.9,27.9333,303.09,70,0,4.16,MX,1696902246
412,meadow lake,-106.5436,34.8014,295.19,35,39,2.05,US,1696902247
413,marquette,-87.6335,46.5333,277.5,94,100,3.58,US,1696902247
414,al hazm,44.7769,16.1641,295.72,27,0,1.52,YE,1696902248
415,leninskoye,69.3864,41.7589,288.89,28,17,1.55,KZ,1696902249
416,darwin,130.8418,-12.4611,305.31,55,20,4.92,AU,1696902242
417,cascais,-9.4215,38.6979,297.79,47,13,3.58,PT,1696902250
418,preobrazheniye,133.9064,42.9019,288.4,58,2,3.13,RU,1696902251
419,metlili chaamba,3.6333,32.2667,292.67,52,0,2.06,DZ,1696902019
420,kill devil hills,-75.676,36.0307,291.47,58,40,6.69,US,1696902252
421,neryungri,124.6491,56.6709,276.62,66,93,1.5,RU,1696902253
422,al fahahil,48.1303,29.0825,304.76,36,0,4.55,KW,1696902253
423,puerto madero,-92.4215,14.7208,301.61,77,94,0.99,MX,1696902254
424,carmen,-91.8333,18.6333,300.74,83,40,0.78,MX,1696902255
425,atherton,-2.4935,53.5237,288.85,96,100,0.59,GB,1696902255
426,sibu,111.8167,2.3,301.32,83,20,3.13,MY,1696902256
427,toliara,43.6667,-23.35,294.96,66,4,3.97,MG,1696901936
428,manokwari,134.0833,-0.8667,301.94,71,92,2.67,ID,1696902257
429,tindouf,-8.1474,27.6711,295.4,20,0,2.06,DZ,1696902258
430,parabel',81.4825,58.6978,285.88,59,0,8.05,RU,1696902259
431,antsiranana,49.2917,-12.2787,295.8,84,100,5.69,MG,1696902216
432,turek,18.5005,52.0155,278.17,83,70,2.44,PL,1696902260
433,vilyuysk,121.6247,63.7553,276.58,88,100,4.02,RU,1696902261
434,coruripe,-36.1756,-10.1256,296.79,84,5,3.92,BR,1696902261
435,zapolyarnyy,30.8136,69.4154,270.75,91,40,2.73,RU,1696902262
436,shimoda,138.95,34.6667,293.35,85,94,0.7,JP,1696901764
437,sakchu-up,125.0467,40.3894,289.1,65,0,2.84,KP,1696902263
438,keita,5.7749,14.7551,302.77,24,6,2.84,NE,1696902264
439,klaksvik,-6.589,62.2266,283.66,90,100,11.43,FO,1696901879
440,laojunmiao,97.7333,39.8333,282.47,43,27,5.56,CN,1696901939
441,miles city,-105.8406,46.4083,294.69,30,0,2.57,US,1696902267
442,timra,17.3257,62.487,275.97,93,100,1.54,SE,1696902268
443,vanimo,141.3028,-2.6741,302.76,68,80,2.85,PG,1696902268
444,peterhead,-1.7981,57.5058,285.62,91,100,4.95,GB,1696902269
445,port isabel,-97.2086,26.0734,299.19,79,100,2.57,US,1696901892
446,batabano,-82.2881,22.7164,300.49,75,7,0.93,CU,1696902270
447,santiago,-70.6483,-33.4569,291.67,49,0,5.14,CL,1696902271
448,salalah,54.0924,17.0151,299.2,83,20,1.54,OM,1696902272
449,nanchong,106.0847,30.7951,289.93,85,100,1.06,CN,1696902186
450,san antonio de pale,5.6325,-1.4014,298.81,85,94,3.69,GQ,1696902273
451,shahr-e babak,55.1186,30.1165,290.02,24,0,0.64,IR,1696902274
452,khovd,91.6419,48.0056,282.99,53,60,0.79,MN,1696902274
453,papao,-149.55,-17.75,301.97,73,68,6.64,PF,1696902275
454,milford haven,-5.0341,51.7128,287.96,96,99,2.43,GB,1696902276
455,hobyo,48.5268,5.3505,298.92,88,40,7.39,SO,1696902277
456,isangel,169.2667,-19.55,297.11,57,100,5.49,VU,1696902277
457,whitecourt,-115.6855,54.1502,291.73,42,75,2.06,CA,1696902278
458,kananga,22.4178,-5.8958,294.24,98,100,1.98,CD,1696902279
459,gagliano del capo,18.3695,39.8442,294.83,43,1,4.63,IT,1696902279
460,ushtobe,77.9838,45.2514,287.59,43,6,2.49,KZ,1696902281
461,hammerfest,23.6821,70.6634,275.4,80,75,2.57,NO,1696902281
462,carloforte,8.3058,39.145,295.01,63,7,1.96,IT,1696902283
463,san antonio oeste,-64.9477,-40.7319,291.15,35,100,3.7,AR,1696902161
464,la sarre,-79.1996,48.8002,275.16,98,100,3.54,CA,1696902285
465,mgandu,34.1333,-5.95,291.08,65,87,4.38,TZ,1696902285
466,agua dulce,-94.1333,18.1333,299.33,87,74,3.6,MX,1696902286
467,mejit,170.8646,10.2753,301.23,75,86,4.57,MH,1696902287
468,the dalles,-121.1787,45.5946,290.85,82,100,2.24,US,1696902288
469,moa,-74.9403,20.6569,301.07,82,57,1.94,CU,1696902288
470,tongliao,122.2653,43.6125,290.72,36,6,0.29,CN,1696902289
471,quelimane,36.8883,-17.8786,298.1,88,3,2.24,MZ,1696902290
472,pinhao,-51.6597,-25.6956,285.16,90,0,1.8,BR,1696902290
473,arar,41.0381,30.9753,298.16,22,20,5.14,SA,1696902291
474,mossel bay,22.146,-34.1831,287.11,83,54,7.59,ZA,1696902077
475,phra phutthabat,100.7954,14.7253,301.3,92,100,4.27,TH,1696902292
476,puerto maldonado,-69.1833,-12.6,296.43,97,50,1.03,PE,1696902293
477,jabal os saraj,69.2378,35.1183,285.69,16,0,3.23,AF,1696902294
478,amurzet,131.0981,47.6967,285.76,36,0,6.61,RU,1696902294
479,puerto carreno,-67.4859,6.189,296.65,88,100,2.86,CO,1696902295
480,olyokminsk,120.4264,60.3736,281.89,77,99,3.57,RU,1696902296
481,moshkovo,83.6104,55.3053,285.33,66,98,4.68,RU,1696902297
482,tofol,163.0078,5.3248,301.77,78,41,5.56,FM,1696902297
483,dauphin,-100.0502,51.1494,278.23,81,0,1.54,CA,1696902298
484,veraval,70.3667,20.9,298.98,79,0,3.67,IN,1696902145
485,bonthe,-12.505,7.5264,297.86,90,100,0.79,SL,1696902300
486,smara,-11.6719,26.7384,300.22,14,5,3.71,EH,1696902051
487,jayapura,140.7,-2.5333,302.81,72,62,2.49,ID,1696902301
488,sao raimundo das mangabeiras,-45.4811,-7.0219,301.85,33,5,1.9,BR,1696902302
489,mirabad,61.8383,30.4362,296.27,17,0,1.67,AF,1696902303
490,sao vicente,-46.3919,-23.9631,296.25,26,95,2.34,BR,1696902303
491,tiaret,1.317,35.371,285.84,62,0,1.54,DZ,1696902036
492,palu,119.8707,-0.8917,304.81,61,54,1.11,ID,1696902304
493,quesada,-84.4271,10.3238,297.88,97,100,1.18,CR,1696902305
494,vila velha,-40.2925,-20.3297,298.12,87,40,4.63,BR,1696902268
495,mugia,-9.2179,43.1041,293.22,53,6,2.05,ES,1696902306
496,forbesganj,87.25,26.3,298.21,85,92,3.18,IN,1696902307
497,znomenka,32.6647,48.7128,275.69,50,12,2.81,UA,1696902065
498,nalgonda,79.2667,17.05,299.36,74,94,2.0,IN,1696901835
499,atafu village,-172.5159,-8.5421,302.25,75,93,6.13,TK,1696902309
500,rawlins,-107.2387,41.7911,286.12,24,0,3.6,US,1696902310
501,onega,38.1404,63.9061,276.9,82,99,4.02,RU,1696902237
502,sarina,149.2167,-21.4333,299.05,15,1,4.72,AU,1696902311
503,jimma,36.8333,7.6667,286.91,80,94,0.8,ET,1696902265
504,baardheere,42.2764,2.3446,297.88,74,28,5.14,SO,1696902313
505,madaoua,5.96,14.073,303.5,23,39,2.95,NE,1696902313
506,kourou,-52.6478,5.1552,296.18,76,0,3.41,GF,1696901896
507,kaka,59.6143,37.3482,294.71,27,2,4.72,TM,1696902314
508,euclid,-81.5268,41.5931,286.06,62,100,6.69,US,1696902201
509,ylitornio,23.6773,66.3089,271.22,89,6,1.11,FI,1696902317
510,nsunga,31.3947,-1.1439,292.62,76,100,1.87,TZ,1696902318
511,yuzhno-kurilsk,145.8556,44.0306,285.03,88,100,3.16,RU,1696902318
512,aioun,-9.6149,16.6614,303.9,32,6,3.21,MR,1696902320
513,igrim,64.4162,63.1906,275.94,85,100,5.81,RU,1696901843
514,jawf al maqbabah,45.8349,13.8378,295.86,67,5,1.21,YE,1696902321
515,peniche,-9.3811,39.3558,292.64,94,6,3.5,PT,1696902322
516,aykhal,111.5,66.0,275.97,98,100,6.26,RU,1696902322
517,bumba,22.4667,2.1833,295.05,98,100,0.94,CD,1696902265
518,island harbour,-1.2758,50.724,289.78,96,96,3.7,GB,1696902324
519,puerto armuelles,-82.8667,8.2833,302.13,74,100,2.24,PA,1696902081
520,castillos,-53.8333,-34.1667,285.95,73,1,3.42,UY,1696902325
521,nacala,40.6728,-14.5428,295.64,91,2,0.3,MZ,1696902325
522,la gi,107.7833,10.6667,302.08,74,100,1.42,VN,1696902327
523,shalqar,59.6,47.8333,281.87,53,100,7.99,KZ,1696902327
524,westport,-73.3579,41.1415,287.02,74,100,2.06,US,1696902069
525,ar rutbah,40.2848,33.0381,299.3,31,100,0.92,IQ,1696902329
526,sena madureira,-68.6569,-9.0656,298.82,79,0,1.82,BR,1696902205
527,suntar,117.6319,62.1444,277.12,90,99,2.68,RU,1696902330
528,belyayevka,56.4096,51.3974,276.19,75,5,4.55,RU,1696902331
529,fortaleza,-38.5247,-3.7227,300.49,74,40,5.66,BR,1696902331
530,kone,164.8658,-21.0595,297.35,51,91,0.96,NC,1696902332
531,ternate,127.4,0.8,301.3,71,100,7.1,ID,1696902333
532,pimentel,-79.9342,-6.8367,294.31,78,75,8.23,PE,1696902334
533,josenii bargaului,24.6833,47.2167,277.8,75,81,0.56,RO,1696902334
534,maicao,-72.2432,11.3832,300.46,84,30,1.76,CO,1696902335
535,el sauzal de rodriguez,-116.6833,31.9,291.71,80,39,2.1,MX,1696902336
536,kijang,129.2139,35.2442,293.0,53,0,3.21,KR,1696902337
537,ca mau,105.15,9.1769,303.47,67,96,2.69,VN,1696902294
538,saint-mandrier-sur-mer,5.929,43.078,293.58,80,5,1.54,FR,1696902338
539,tshela,12.9333,-4.9833,295.52,93,100,0.41,CD,1696902339
540,tadine,167.8833,-21.55,296.16,54,72,4.57,NC,1696902339
541,oral,51.3667,51.2333,278.14,81,40,6.0,KZ,1696902340
542,reitz,28.4273,-27.8014,287.35,75,100,2.08,ZA,1696902194
543,stari kuty,25.1729,48.2709,277.86,66,100,0.71,UA,1696902341
544,kegen,79.2203,43.0197,280.01,68,0,2.68,KZ,1696902342
545,tura,90.2201,25.5198,297.02,84,99,0.9,IN,1696901594
546,saldanha,17.9442,-33.0117,287.18,79,0,4.24,ZA,1696902344
547,giyani,30.7187,-23.3025,290.27,80,8,0.74,ZA,1696902345
548,gardnerville ranchos,-119.7413,38.8882,291.91,32,75,3.13,US,1696902346
549,da nang,108.2208,16.0678,298.14,94,75,2.06,VN,1696902294
550,yeed,43.0333,4.55,297.71,65,8,5.12,SO,1696902347
551,tucupita,-62.051,9.0622,298.82,86,7,1.79,VE,1696902348
552,agadez,10.25,19.75,295.92,23,3,5.02,NE,1696902253
553,antofagasta,-70.4,-23.65,289.75,84,30,2.77,CL,1696902349
554,mwene-ditu,23.45,-7.0,292.53,96,100,2.33,CD,1696902350
555,lamu,40.902,-2.2717,296.27,82,91,4.37,KE,1696902352
556,cannonvale,148.7,-20.2833,297.81,56,2,6.45,AU,1696902353
557,takhatpur,81.8667,22.15,297.84,70,11,1.07,IN,1696902122
558,marica,-42.8186,-22.9194,297.12,94,100,3.37,BR,1696902355
559,puerto lempira,-83.7667,15.2667,300.32,85,78,2.76,HN,1696902356
560,amga,131.9608,60.8953,272.58,89,100,1.34,RU,1696901897
561,sinop,34.8709,41.7711,281.75,88,99,1.24,TR,1696902357
562,pocao de pedras,-44.85,-4.6667,300.6,47,1,1.47,BR,1696902357
563,igarka,86.5833,67.4667,280.34,85,81,7.98,RU,1696902358
564,sandnessjoen,12.6316,66.0217,274.44,94,100,5.77,NO,1696902359
565,kuanda,116.0806,56.3161,281.13,64,81,1.25,RU,1696902359
566,gobabis,18.9667,-22.45,291.98,22,60,4.9,NA,1696902360
567,nikel,30.222,69.4128,271.25,86,22,2.52,RU,1696902361
568,manaure,-72.4445,11.7751,302.66,79,6,2.69,CO,1696902362
569,estes park,-105.5217,40.3772,287.02,36,56,1.79,US,1696902362
570,taksimo,114.8794,56.3444,282.11,67,79,0.55,RU,1696902363
571,argo,22.7333,37.6333,292.65,60,0,1.26,GR,1696902229
572,taro,115.28,-8.3862,298.15,47,21,1.87,ID,1696902365
573,abou el hassan,1.1962,36.4166,292.84,87,87,2.09,DZ,1696902366
574,sierra grande,-65.3557,-41.606,289.32,27,99,3.34,AR,1696902366
575,borogontsy,131.1683,62.6683,274.42,99,100,1.79,RU,1696902367
576,bathsheba,-59.5167,13.2167,301.49,83,20,5.66,BB,1696902368
577,rio grande,-52.0986,-32.035,289.23,85,0,4.4,BR,1696902076
578,zaigrayevo,108.2703,51.8336,284.18,65,5,2.0,RU,1696902369
579,ormara,64.6357,25.2088,300.0,86,0,5.92,PK,1696902370
580,chiredzi,31.6667,-21.05,291.88,81,32,2.46,ZW,1696901950
